pokerId Ascore Bscore 
187916187 0 748008
107965682423 3 2676
2392184987 0 642662
78013309 0 372197
127485902 0 747754
1790167061 0 588437
4552943879 0 693992
178625015 0 754278
5574955177 0 646967
8589420071 1 29388
2355725803 0 636138
396839023 1 33618
24641728817 1 23122
978019131 1 23607
24544038319 0 701193
50639697847 1 33427
5784724189 1 35178
90350680513 1 46504
256958098 0 755179
37581346 0 748187
1759723649 1 15888
125788834 0 751158
2554964687 1 39002
8706363977 0 700727
986656541 1 34922
357421114 0 751878
57298090 1 50348
23123585339 1 39469
44061485737 0 697610
109707484309 1 33488
40239864529 0 646999
97163169 0 747542
7374650239 0 646982
28690354081 1 23332
1596360379 0 635688
2880434453 0 690152
42411545 0 754037
202031599261 4 13
448087106 0 751610
210867549 0 755163
16580217919 3 1984
446704255 0 751398
5657313209 1 35838
315463147 2 1177
10778869379 1 26478
70941099 0 743913
2976379747 0 589142
1229187271 1 25727
21302029807 1 33483
12655240127 0 538295
42830271331 0 700759
14116509041 1 19493
744153791 0 534422
130035651059 1 46716
56606739 1 50316
90252398 0 751338
11222806123 0 700054
494923502 1 30351
1401690307 0 686312
2215425389 0 632553
1986616039 0 689912
62917678 1 16806
1783384867 0 700247
335424157 0 581447
2886854821 0 588888
6403034149 1 13000
2764628459 1 26402
5467267877 0 693963
10323492607 0 697592
70301626 0 754053
135064335347 0 701242
313469507 0 483572
183701793 0 755237
340525049 0 675947
2264680255 0 755255
137054999 1 12227
26476474987 1 23093
150949195 0 737179
92500345 1 49867
131473511 0 426197
6058259063 1 26404
7487242 1 49877
8917709453 3 1744
181889390047 1 46717
463020526 0 755478
1099586427 1 40430
88373974 0 751817
3273570079 1 39872
60082037941 4 11
232729118 0 754983
68844658 0 751563
1386470373 1 33727
55514682149 3 2824
16411562 0 747062
2809482 1 50117
70513078 0 744603
199726213459 3 2457
6819553087 1 26013
35511780823 1 23349
646302311 1 16097
576039653 0 754729
84371063 1 13474
10552484791 1 38779
1126615133 1 26946
5349366491 1 40477
7418550589 0 646292
184376227589 0 701258
724214093 7 90
2226247643 1 15875
496998415 1 26930
28186568869 2 2126
19563540149 0 592295
5800279865 1 43853
299453453 1 9785
650825873 1 18738
701693247 0 754536
29616622 1 49852
6444579737 1 32718
106944789 2 3312
5781727193 0 701177
47527161 0 747767
88419985 0 740763
1855997479 0 751836
1256926 1 10008
1303138927 0 686522
961586747 0 645797
7336880653 1 42168
6075497533 0 751884
5017516519 0 700038
14786522957 1 22867
1177355249 1 23603
4115330897 0 689927
4101283973 0 683178
310383989659 3 2905
128797933 1 9109
33415351381 0 646999
143718026 1 30318
6313484945 0 755499
3009489947 0 588888
7940975063 1 47184
9621442099 1 19926
2619754723 0 585542
2939426863 0 646472
1475667337 0 591797
209263646 0 751354
49528556227 2 2854
13274201671 1 19493
29999357197 0 700998
2458433627 0 538292
441556197 0 755179
818140195 0 744411
584320129 0 534422
5550393889 1 16551
15381823631 0 646518
7407413833 0 693978
2295638957 0 484292
4113776957 1 22623
1138249538 0 755256
1781013837 1 33728
298348958 1 20229
101825866073 1 40235
320673095 3 2014
457809503 1 22322
2577880051 0 700247
3717181523 1 26687
105711079979 1 30100
1049863589 0 480663
2760531779 1 12966
2001610 1 49592
244857439111 1 40240
1675357519 5 538292
3178150039 1 12756
60727425259 1 36577
21220905361 1 45754
5199069499 0 701162
3148744961 0 646262
511655799 0 751384
15767815 1 49847
130681202723 1 43552
7929589043 0 697128
5635964399 1 45752
1238337215 1 40385
1825507213 0 632537
7852768079 1 39482
327461942 1 40399
8671908263 1 29778
596048219 0 430037
2900233087 2 1879
160099159 2 2072
22863745 0 746822
16897995251 0 700968
17968119343 1 36558
1014956953 1 25472
72081427969 1 43579
3003493909 1 39437
103689138313 3 3079
3411300913 0 588678
9562860379 0 592772
29804315 0 737372
3340735127 1 45722
1037475637 0 531302
63732415207 0 700776
7787947187 0 700053
38854126 0 737417
329337902 1 20216
1312277927 1 12276
3743139881 1 46397
210592577 1 12512
545712785 0 748009
2812846271 0 538038
8487947059 0 686779
1844623565 0 755225
1111135161 1 40415
272607358 0 751819
3252866581 1 36272
20036649121 1 26451
17097076589 0 643369
4311097513 0 693063
122977631983 0 701257
1824264719 1 19668
3654949141 0 693288
162458602 0 744394
10074504959 0 643129
29660197663 0 646759
2332289677 0 484278
23565362069 1 26719
15182268793 0 693783
1097140871 1 12936
229165064483 1 43584
53367505 0 753797
9533346337 1 42408
138289611 0 751802
10087392683 0 643158
1558367485 0 755449
8823487801 0 693304
20346512393 1 32974
4794014591 0 538293
437322769 1 15647
1268562217 0 696872
5178508859 0 642678
2501374207 0 645813
8049436321 0 700038
3310779637 1 30017
22214842343 1 26734
8753129 1 10068
12893388209 1 46457
25884916667 0 592536
4439267021 0 755481
240833021 1 8901
144532943 1 13112
2670937615 0 755241
105657657 1 50123
1974304671 0 755467
1621856031 0 751642
13941993707 0 592744
972864557 0 755223
1802153743 1 9864
41052674 0 744392
440744991 0 744649
208629491 0 747977
6334312193 0 700967
123568546331 1 43595
2445066434 0 755499
6604782991 0 585529
8938571029 1 26493
555810781 1 12962
608274598 0 755478
5979522 1 50074
275875577441 3 2680
11417304317 0 646294
17394626257 1 16616
253087594 0 755179
84582753 0 754263
37320767243 1 29870
2200706239 1 22788
547157849 1 23599
23508118153 1 43592
898519285 0 754998
8650261079 1 45767
92591653 0 751337
9779257847 3 2104
668429855 1 20200
4403879933 0 588678
24615584737 0 592774
47102566237 1 36590
890041019 1 20228
220865098 0 754729
5222313787 0 585304
265181109 0 751803
24895695247 1 42604
18953814899 0 643159
5804605667 1 47168
4826366629 0 755257
63563558 1 23523
184344379 1 18722
2334081419 0 697097
2048622727 1 16338
2012852503 1 13204
151118529 0 747304
326404463 0 754982
68985425371 2 3027
2861948581 0 686763
6702842137 1 23343
2120463209 1 13190
4978105487 1 42363
1762835057 0 534438
8076715379 1 25970
17230440349 1 29628
29425029133 1 46023
98378903 0 750872
18662310047 0 639545
86820461 0 751547
10805610251 1 36572
3502998791 1 12967
217510469 0 530822
790239079 0 751804
1760879863 1 18544
3125279917 1 19263
25210367 0 753572
33662926637 0 697609
647566667 0 483812
21730192117 1 26241
25120155 1 50285
406684479 1 26931
20994983707 1 26494
128312947 0 744362
124651483 1 12677
7271253491 1 32703
1311729653 0 690347
13627256563 0 592729
3450739127 1 32942
4273139467 1 22804
1762829769 1 40476
7895859611 0 538504
2171153351 1 9864
1393059803 1 38522
440996347 1 16517
8312708627 2 2542
6084503207 0 700053
291767493 0 754294
1908952117 0 538052
146964326767 1 43132
481862729 2 1177
18542402 1 13415
2671181201 0 693962
17035955 0 730187
10951397579 0 585544
7544897291 1 23313
34273815593 1 46219
67202802019 0 697640
822900422 1 43849
1976261521 1 36272
305146637959 2 3100
90145253 1 8883
1982876879 1 29972
9779602289 1 19268
41597298707 3 1780
152131205 1 20194
7021604183 1 45782
5827110083 0 639303
427828795 1 40412
44696113 1 10089
1259389633 0 585063
2281175093 1 26402
7102729723 1 16567
23509328467 0 694009
10932130073 1 43052
1404220403 0 642872
853994371 1 16322
685682483 1 15828
190919398 0 751804
36747254 0 747302
1388963683 1 16308
517781247 1 26961
183460673 0 477047
164093809 1 8885
32152370533 0 700998
4911001577 0 581929
86339345 0 737417
2174404585 1 40460
20496794 0 733788
2198955343 0 585527
184124474 0 751579
129681742 0 755163
4814945167 2 2541
860810105 0 755492
6269340683 2 1882
1812470419 0 689897
53456866247 6 186
365796141 0 751369
30953583767 0 694010
55420473 1 33587
291265743 0 755237
22220916979 0 589161
181914231 1 26943
6030926 1 13472
9982874 0 747722
4636807699 1 35178
2124567683 1 23606
110985549 0 747753
45576638209 2 3023
1918046863 1 25938
2147570 1 49142
1170012513 0 751880
115069936391 1 33473
1192169711 1 15633
13825195033 0 697637
383505841 1 18738
6047610049 1 29867
10920157511 0 646518
39658399 1 8403
10377157 1 13382
598589959 1 28622
221066074 1 40354
70163731 1 12017
1880459409 0 755227
191017051 4 6
5491228703 1 35867
1295961367 0 642422
998833735 0 751161
96797515 1 16791
9438814811 0 696678
58405574333 1 46010
6168911029 0 693753
67818095 0 740538
1584284131 2 1196
6418995397 1 32747
14942183519 1 46203
3876671789 0 642917
64282838 1 13466
82537091249 3 2422
1763601329 1 26934
7140206963 0 646728
2016686897 0 700247
2083907567 0 751626
3414472147 0 591813
18618720683 0 701178
2155969735 1 26981
1023107137 0 690122
1820637785 0 751836
1331821187 1 28413
14920062701 1 35854
1424600297 0 480677
25916026867 0 697369
254723597 0 527447
6686478257 0 538293
4960499731 0 697142
55387526 1 16820
91604947 0 744137
1287958531 0 531063
200912405 0 754053
874969167 0 748251
4495515281 0 696438
28300092281 0 701194
894471767 0 751399
47314002991 3 2853
6290890517 0 643128
77220898327 2 3026
409125785 1 20182
92828879 1 9529
7305086863 0 697113
1460448457 0 696872
9694479803 0 693978
61098854963 0 647000
52157283 1 13476
98988542 1 13481
1148431985 0 751611
47520334133 0 697639
3633443993 1 32013
1156016613 0 751851
5830993199 0 592713
89941387121 1 46490
401228659 0 679547
2722117619 0 589127
3931548419 2 2132
289074453 0 741035
4442382403 0 538503
17035310 1 50329
1231434191 0 639722
31324326353 0 700520
20502454087 0 701237
647444542 1 26950
5350996217 1 40476
5394250801 1 25954
6259835671 1 16117
298976059 0 480197
15485110 1 49401
928433971 0 632312
5646249089 0 646742
3039005615 0 751868
66476753 1 16773
46814933059 0 697625
4236485 1 10083
818476519 0 744648
29363126929 1 26481
69909355 0 740777
26251954933 2 2127
534391333 0 754293
689160577 0 748204
1644447701 1 9864
1703558507 0 751625
39172642489 0 694025
10937121 0 740522
23270760847 1 23317
199284371 1 9589
584189581 0 632522
3467203069 1 29807
903788749 1 19638
330885393 0 750920
75385599 0 747752
427297165 0 748233
141464566571 1 40207
9278434453 1 16343
16453715 1 13412
7424094523 0 701162
12685808893 0 639769
32165014793 1 35886
23836729291 0 700519
5488138759 1 19026
150597997 1 27947
62047514 0 751563
18014223 0 730187
167604722 0 744395
403085246 1 43759
208088571 1 26929
3131673547 0 700697
1266448139 0 639512
42636209 1 10074
7127474089 0 696678
53995318 0 747767
12899566657 1 42379
12160352327 0 592518
41759263 1 30197
3127758 1 49818
27367015751 1 30036
24763385333 0 643384
7658933323 0 592533
2294298839 1 37085
26161883557 0 693995
167658589 2 1439
5029220827 0 697112
4102372681 1 39227
156439122283 2 3096
467034807 0 747786
15723562523 0 643144
1160029759 0 754520
1857016857 0 755495
1703547659 0 636152
1209963799 0 696437
852477333 0 755195
44267178467 1 39964
469135079 0 751129
63345887 1 11777
327398066 0 748234
3747274423 1 19219
333850741 0 751338
3082128593 2 2083
2443344679 2 1641
249005647 1 9379
64951835 0 754472
14209235023 1 26703
170023642 1 23527
12873087599 1 46007
18391002569 1 32959
9277862 0 737162
7002284369 0 686554
372317315 1 16825
7514422 1 13399
2482054991 1 38552
39619821071 0 646760
23474059097 0 639770
1445516111 0 592247
560828099 0 682922
1163491979 0 689687
62861323 0 733788
3164034451 1 23297
14906996669 0 701207
207911474 1 33634
423909497 1 25037
2502133807 0 585302
591849591 1 30350
10940350787 1 23119
128436751 1 8658
2461440337 0 632538
87790643189 1 42877
32546321881 0 701223
1338503419 1 29102
934502005 0 751385
9704566559 0 697577
20397936277 1 36363
55371873 0 737417
29587916833 2 2338
192029827 1 9124
3104544533 0 538038
3760106041 0 592038
8662772323 1 26448
25569049861 1 22884
2223674681 0 534917
1270855743 1 30340
813104498 0 751641
231788387 1 12032
3044395565 0 751867
449141285 0 755432
1390145669 0 635927
247448963807 1 46748
836407903 2 1850
2172254951 0 592037
8968085267 1 26419
82170530891 0 701000
169433173 0 754502
913496683 1 9624
101535603 0 744632
4392120541 0 538292
2188817119 1 29762
271690985 1 16838
3098667 1 10098
10841090429 1 40157
2883613241 1 31563
3184310141 0 538488
26021679 0 740972
608704003 4 7
7426216529 2 2765
16651346989 1 29360
13630591357 1 45738
2015096413 0 592712
731138619 0 748250
3859627013 0 693977
67221825757 1 33456
398540653 0 750918
3400184779 1 32238
14937470999 1 46262
170693131 1 26897
2513609111 0 696662
10354666117 0 642918
9185590993 0 643143
178707077 2 1622
1477657987 1 9624
1489486331 1 32012
4871802787 0 538532
2056621291 0 700247
631655481 1 23590
1405855599 0 755480
3089230381 0 689688
9559338163 0 588904
80200055 0 747752
12521053931 0 639783
30618049 0 737372
176602358 0 755432
810694681 1 15843
14006269243 1 16599
100845199 0 747962
50307196757 0 700760
94181372501 0 701227
9376674751 1 36347
14174858029 1 26240
290895 2 3212
47955089 0 743687
465169805 0 744634
213545067 1 40353
309872253 1 20213
97667457 0 747513
1403437521 1 26981
752906207 1 12484
7907918869 0 689928
7924822987 0 585544
684393293 0 682697
4842446299 1 19728
18706169903 0 693545
2842264415 1 37102
5276675443 1 39902
7813795589 0 700278
29440066189 1 36784
8358743593 0 686778
23507139157 2 2560
704068757 0 751383
93988239 1 16850
9910292023 1 33407
56868374371 2 3025
14225893163 0 592743
11791493839 0 592533
272633973 1 33693
435644737 1 9620
4269425761 0 701147
9294185749 1 42617
11408749301 1 36543
138002252653 0 701242
6319437791 0 693542
6796693163 1 33197
16500471 1 20132
23568835 0 740072
7821851707 2 2982
13440165 1 50328
2228797199 1 16085
221724758 0 744409
144912313 0 751772
5770473299 1 26252
3146346023 1 13220
74452802 0 754488
7752265423 2 3074
633763459 0 751398
197755022 0 754729
7763998169 1 25999
1566766439 2 2144
12011576441 0 589159
49001362 0 750888
3669649867 0 639542
11770834279 1 26464
16136999597 0 690170
179624533 1 9095
1001964403 0 639272
548118967 0 683147
40575362 0 747752
337290757361 2 3087
1105201093 1 31787
21502796779 1 46218
9002642777 1 29134
1962739565 0 751852
224598 1 48662
40480442 0 737388
2670434203 3 1102
1432053649 0 690122
4592638739 0 701162
9564933199 1 19969
18288230 1 50090
2169606151 1 15411
19554962 1 49835
75814203 1 40337
389728001 0 682697
18068775103 0 694008
34848629857 1 39963
4019046 1 49370
1227189715 0 755478
1514871335 1 43789
73715876261 1 26739
3131363227 1 29103
824953517 1 12470
3512580263 0 636153
322597598 0 751623
409840811 2 1613
86226428131 0 701226
429698481 1 37068
7674047009 1 29627
1558803673 1 43788
201458414 0 755178
354484349 1 12737
523585261 1 9843
2695279501 1 22862
1886880381 1 43792
1990754581 0 480678
2090610273 1 40434
7018332481 1 16133
29818461823 1 19975
3009163553 3 2537
10331423623 0 700293
810307798 0 755211
128888617 1 8899
19247330 1 50315
1573958753 0 699797
5381355043 0 686778
773876479 1 16292
259551719 1 26869
23326317583 0 700773
13719122597 1 39258
540079787 0 679547
13147796539 0 693768
1683822517 1 29537
16315117051 0 592295
27863065709 1 19989
1010530001 0 696647
274459805 0 751803
14317563 0 733787
4284928313 0 588903
1393619467 1 26147
12135479669 1 40113
13276357877 1 22402
105321359 1 9798
52118362 0 744602
8822135 1 49563
183618869 0 751337
1119661837 1 47192
1642507153 3 2464
154056715 1 23523
1093220177 0 755433
14330199 1 10101
39714400799 1 46742
4574985 2 3220
4148054107 0 639303
6864035307 3 3146
1805657849 0 484263
218255917 1 18512
15415398407 0 592534
3068360695 1 43850
154832855 0 750917
380092937 0 744618
56276226257 0 700986
3371657105 0 755242
81424671 0 754712
3526944599 0 538038
400515722 0 755238
142864205 1 30317
405780701 1 9560
5345127913 1 23357
8600567231 1 26013
1520276221 0 639062
18895679087 1 39020
17389021229 0 693769
5998572383 0 700712
155226766 0 751143
123870823 1 8868
119955462929 0 701242
6440785681 0 701177
3468646141 1 12995
19666922 0 744137
4412092241 1 19684
142863249 0 744154
5622568487 1 23088
189914738 0 755252
262874821 0 632072
2073715319 0 534917
9055064183 1 39512
5158147951 0 697157
5000967211 0 686793
469048649 1 9350
1283470313 1 15873
237004466 1 33723
242538914 1 40457
26674043 2 716
622940197 1 9382
19299978791 1 45993
3712262959 0 693737
13528277383 0 643129
12729949013 0 690379
5747378269 1 30003
37878618931 1 33186
1802759251 1 12502
8077417423 0 592503
104463458 1 43757
173776235 1 13450
1299541043 0 632537
31048169437 0 643161
601018781 0 531062
22747098587 0 592759
37697341657 0 701013
900982337 2 2288
77561313 0 744363
264497429 0 748188
636654601 0 531287
4888481587 1 29627
4887303853 0 639738
11142141937 0 646982
108676394 1 16838
73997762 0 744603
144302093 1 8869
20803978 0 737417
2023357321 1 13175
14308297621 1 23330
13820938871 0 592758
135731326739 1 46506
28060990 1 50360
222954354353 4 13
26586836009 0 643370
260527841 0 744588
6060302273 0 696917
5718232451 1 32253
4566172873 0 689928
5233767 1 49637
6209843477 0 592054
8822886719 1 42813
3792121009 1 29313
1370757913 0 751849
15711619361 1 42618
71084845 0 750677
13363613539 1 46427
302717794 0 755208
24576623579 1 43518
8924214661 1 25775
11291781283 1 19491
625434097 0 591572
21107470673 3 2179
327270826 1 23603
17395393453 0 700518
7484185447 0 592293
194460985 0 744378
17897582 0 740972
5452095 1 49877
76662335467 0 701016
10404157157 1 39033
6020679131 1 42602
294783049 2 1427
418420679 0 375797
2967653407 1 25968
495464299 0 632072
2756699657 1 19894
927223061 0 696197
411187265 0 751622
1275546 1 49577
1752276169 0 754761
123319882739 1 40193
503558885 0 751593
1971428493 0 751868
55256915687 1 39965
62502855101 0 700776
19896745 1 16817
148693264843 1 46702
1588661441 0 690122
1917447 1 49112
657903697 0 642197
14354524579 0 643369
8113577753 1 19027
8673824567 1 26643
2258763046 1 47183
12555135799 0 694022
5485484283 2 3104
331602715 0 744379
11160682 0 753797
111440567 0 747947
80358080203 0 697626
891467897 0 578312
16765617 0 737177
9284206147 0 642679
3844229453 1 32253
3333153989 0 690377
200523902 1 33634
2099419093 0 585063
19565753503 0 690170
298516517 1 12977
1433870819 2 1197
371583943 0 426437
88503149 1 13446
2796195487 0 682938
18680359667 1 16616
713076917 0 755237
4032645803 0 686792
584916979 3 834
79668662237 1 46250
1530230 1 49367
46193090431 1 46459
65219398 0 741018
528041271 1 20230
3827710 1 50028
50436757177 0 701253
12122577619 0 646982
2831548469 2 2080
466701313 1 9858
1055902985 0 754760
4016449549 1 30356
2064971857 0 642677
1212223621 1 33694
67681094 0 751157
87879392803 1 46504
7011692509 0 588679
2361707597 1 12982
176604958 0 748219
1886192063 0 755435
9737525137 0 697157
8209874201 1 38554
35763595 1 49385
99282197 1 16760
1827462365 2 3029
9864093023 1 19716
14839388827 0 700743
23269222621 1 36334
22555603709 1 26241
1768654253 2 1633
1902749519 0 639302
1818833187 1 47152
2287032191 1 19023
269580265 1 40367
698956529 1 21438
67501339793 1 43549
278556501 0 748204
29361862 0 747063
4352283031 1 19983
1283799635 0 755195
3626455237 1 35178
30143595743 2 2586
713964939 0 755014
8085578477 1 19491
127364139181 1 36862
4729972441 0 700922
8846512811 0 646293
28055193 1 16833
261745729 0 747767
1185420511 0 636137
28617952543 2 2375
4644568153 0 686763
1380686093 0 585062
696669253 1 40354
24983138711 2 2785
9300153347 0 538533
40022329367 1 43563
107149354 0 748247
51931945 0 747287
51094662967 1 45786
132994213 1 8645
251364369 0 754504
1972987291 0 639737
1121350391 0 744635
9181677613 0 693303
12456906887 1 16373
19421898221 1 40232
126252165607 1 43566
817464271 0 531287
18126096869 1 19972
5154559043 1 16536
10296331037 0 690154
88632501 1 13479
7473270781 1 35418
5446375423 1 19026
16883499 0 747047
10050752801 0 697592
380139861 0 744410
1379425015 0 748265
686230973 1 12274
38921646767 0 700970
668006383 0 588647
260618802377 1 40240
45639633257 2 2377
17627421127 1 38795
3880807531 1 22804
2102130293 1 18994
8412189529 0 642918
142859499 0 755177
7356634631 1 33138
21797009 3 618
24708886343 1 30108
5682885 1 49862
425161709 0 751143
128671082 0 737420
124587134 2 3343
68518311 0 750678
602455719 0 755013
90773647891 0 647002
1672592977 0 689927
30243767201 0 697369
72780433777 0 701015
1387796053 1 30350
184306696471 3 2456
6406147459 0 534904
34679169353 0 694025
58450661483 2 2827
696715793 1 12709
1028513863 0 534677
19622322763 0 646954
60803237 1 9528
1220718245 3 2688
31483361 1 10043
1990740583 0 693722
164630333293 1 36864
47984918 0 744377
22862411 2 714
20492297897 2 2375
3335246759 0 693962
109143281 1 9318
391030862 0 748235
29377947971 0 701208
435316765 0 755252
1746619927 1 23057
16019339 1 13369
48608740769 1 43114
2329461781 1 29313
8782919879 0 693992
4455137347 1 35417
6188946347 1 23298
36373942991 0 697161
85682004983 1 26741
468624747 0 755253
18363695 1 49804
6222616559 1 16132
1238762905 1 33724
348701509 2 1393
35971371983 0 694025
1611353767 0 588872
3403856458 1 47200
712429421 1 9861
2745294307 0 755015
6661374701 1 33378
585281491 2 2509
76248166783 1 46729
2200303001 0 646052
9064937749 4 14
94233001399 1 33233
581016271 0 592022
880650385 0 748024
359140561 0 534197
59138105 0 754697
452347831 0 689447
1510755 2 3204
264597827 0 483572
146242162427 3 3066
29708074049 0 700969
1870079281 0 748265
2589023023 1 15860
30151244969 1 35886
2239889221 1 28638
213227306 0 751819
574058419 2 1842
17772157 1 7938
184510807 1 27947
12113007799 0 697368
9738127 1 9995
1763562397 1 16070
42415003853 0 646970
42082174129 1 40159
29203880113 1 26720
11091328211 1 30033
503037602 0 751161
5854449841 0 589157
4281976819 0 700487
5409965 1 10053
20704262 0 740762
26215235653 5 700983
19749801 0 740972
126635258 0 744394
209719586 1 33620
14960216711 0 701237
20680739087 0 647013
3118399849 0 635688
13835681099 1 23358
17430381623 1 35870
105540699 0 755192
203557299 1 43787
13245033581 1 43097
641674311 0 754760
4737876091 0 592532
76993981769 0 701015
756421885 1 43847
99688457 0 422822
3883311731 1 26447
1094457119 0 754520
18105239099 3 2822
180263165 0 751127
6340039771 0 646532
5530613983 0 592278
4995539869 0 592517
981478105 0 751385
19991898853 1 45993
1910256017 0 686747
351771305 0 751593
1085730449 0 693047
24046536533 0 701252
1956811174 1 40463
671302799 1 15828
147366583 0 747767
2776279201 0 430053
137111689 1 9769
16333265489 2 2771
6539600261 1 35838
3705319157 1 19908
1028686919 0 636122
6156095 1 10039
218019509 1 9109
38003043037 1 46503
3600563441 0 689927
125372613 0 750888
17268417773 0 700504
197525782 0 754954
1511779357 2 2327
1955569733 1 42572
908054927 0 686747
1051883791 1 23602
4652154923 0 690392
18854547 0 736937
2206335463 0 639287
15844872119 0 696918
8538845 2 3272
2506663389 0 751883
2224421717 1 37070
819930745 1 43744
216344315 0 755192
231199791 0 751158
261457705 1 37022
6924511389 3 3146
2169708329 2 1865
19383906827 1 42633
9581081843 1 23329
7679234647 1 37091
5307308717 0 686553
1349188157 0 534662
1085853559 0 751819
196442491 1 23523
38753206 1 30228
166319495 1 13480
919219179 0 751850
7855263085 1 43825
2106001927 0 480663
97190605 0 750887
27512061461 2 2338
30365126711 1 39245
19658063443 0 697129
65740062103 0 701211
12934803 1 49819
80725606 0 744647
16812393 0 747047
160303793 0 426197
13549835231 1 35883
153939502 0 747979
10524955307 0 646504
273106623 1 37038
84340034 5 755388
2060817197 1 9864
450428377 0 754293
9845396831 0 686779
15385631449 0 700713
16250530 1 50076
5583775333 0 686778
122437553 0 744152
157204378 0 754504
99322386521 1 46686
567256907 0 755178
29396966749 1 42634
1784522161 0 642647
29398107287 0 700984
28235629993 1 26243
134819333 1 9529
381239395 0 747783
2856456761 1 38313
3401606989 0 646502
10342299 1 26822
94944886 0 741018
598645061 0 751368
44283209111 0 701014
30281521363 0 697370
1331640339 0 755001
37299998887 0 643385
339086486 0 748220
3734794753 0 639752
4338970957 0 484054
1407439747 0 751161
44894467679 0 701195
924644395 0 754984
7736569409 0 589158
161719051 1 9558
3216962917 0 755480
1427572582 0 755257
200430561 0 754982
1705610 1 49142
46965400481 0 592776
315777203 0 754488
4374865399 1 22160
119550120451 1 46491
1947929299 0 484038
303172466 0 748234
59895823693 0 701224
3657528463 1 25504
39639621 1 49626
39340943701 1 33426
18167159819 1 45769
41251306913 0 697400
101217743 1 15797
60649383527 0 701225
6921832867 0 592517
33399610561 1 39978
7414055573 0 696888
1247941603 0 484037
20261071619 1 29586
85584605731 1 39952
176542040489 1 36863
142136972521 3 2662
5398003297 1 38763
832364735 0 754759
788089385 1 23574
1261921043 1 16112
18706205 1 50087
67060019 1 9093
4872169139 1 23058
124098 1 48197
2930426869 0 632538
9339744619 1 26718
39294833411 1 46459
8294048593 1 16597
56552354 1 13464
1400261491 0 693272
11541251963 0 592294
28097377 0 740522
35963040661 0 646774
3060385379 0 639288
18941779777 0 646954
1558587561 0 755227
5811198 1 50103
2362653541 1 22608
70456770523 1 46236
484048721 0 430037
362462665 0 740795
31708725409 0 639786
10091342519 0 538518
30700565 1 49638
206827901 0 744167
67135629 0 747767
13956424301 0 643354
211345934 0 751159
986341763 0 585302
1054596146 0 755452
2478037003 1 29342
8952560329 0 538504
518709014 1 37069
216421946 0 755477
948409763 0 751399
1179110663 0 531063
71499818993 3 2213
7133774531 0 697157
15232064231 0 646729
76128065087 1 39980
1100548763 0 477063
1660013477 1 25713
38091358 0 737403
62364033451 1 39516
216564337 1 9574
105158365 0 741032
18910432781 0 646773
15267573911 1 33242
3586746547 0 592052
1536670217 0 430038
399846658 0 748250
539418671 1 34697
218500529 1 12947
6543817193 0 589143
9428598679 0 700293
117901258039 0 701017
27684885 1 49851
1556840549 1 29537
333068474 0 755253
3414237229 0 646292
729503729 1 12484
11101663589 0 696679
3658967819 0 592727
1684137527 0 534438
4606340927 1 30017
107722083 1 50109
2127347645 1 33683
160593305 1 36977
17332832813 1 22643
9350928913 1 26194
27120598 1 16848
267766639 0 751352
139273126 0 754279
649152213 0 754970
224839641 1 47147
8409480679 2 1884
7520055 1 49144
8075810 1 50298
51868092373 2 3108
64708251 0 740553
1074238009 1 32222
3030612593 0 700037
7531187269 1 16342
411296255 0 748203
53943625741 0 643402
211456803 1 16840
8314099127 1 25745
1423242557 2 2963
41798687603 1 36560
1237776163 1 28652
3694645741 0 646262
21285618161 0 696919
94323358 0 740554
478421547 0 744411
2049526483 0 682938
728034329 1 22577
102476569 1 12452
86566337 3 639
126887911847 1 39968
97907173 0 747737
15773353517 0 700758
976672037 0 534677
8202748457 0 697142
2544635629 0 686762
3237309911 1 42812
3612743899 1 36497
139734023 1 9334
475935421 1 22112
13055834791 0 690408
11870663711 1 16583
39850700683 1 36814
4998387229 0 701162
32200754 0 751322
594049822 0 751611
151562186 1 36979
7529547871 0 643128
1815147659 0 534902
8339658779 0 636169
10323525871 1 16568
2716364519 0 538517
2874553777 1 29118
83113707661 1 36802
13388045987 0 646294
12057362 0 736937
14383616347 0 686795
5970437203 1 42167
184412423 1 9334
80185415 0 740777
285585782 1 26946
338569401 0 754969
723395471 1 21888
64730185 0 754262
425649887 0 527672
60133909763 1 33484
614339683 2 1183
845629445 0 754745
1553410207 0 639062
39084346 1 50331
7689643277 0 646488
11798782 0 737147
91466247 0 754277
11211536933 1 29584
925485 1 48677
10654342189 1 22880
12895210351 1 19717
558550705 0 748233
185017906 0 748204
112114912667 0 701255
500204242 0 754985
255399279 1 37067
2928494893 2 1432
47643013 1 8403
64826120003 1 43564
26329641 0 751322
14312099701 1 23119
4505364577 0 751882
9378121639 0 592728
8385379661 1 25970
583895683 0 747545
44321192917 0 643401
11266677943 0 690169
1276431311 1 15410
100199698 0 751128
5634076213 0 700712
1386735509 0 689687
134634922 0 751368
674220263 1 28187
5576297897 0 693752
610356923 0 538022
238011787 1 12272
4281093769 1 13221
2376697499 0 686777
6982748417 0 484294
582804065 1 20229
6430398787 0 632554
1940438939 0 588887
2518252211 0 538277
50541171 0 737388
2314910203 1 15411
16628903471 0 700743
27726536137 0 697638
56419702061 1 46010
478338515 0 754504
336417117 0 754729
284220569 1 24572
57473499 0 747737
7478399683 1 19266
460131287 1 43772
37863591197 1 36785
56478443 3 1116
222239759 0 751562
213953311 1 9140
73601326 0 741032
